Date,Adj Close
2013-09-24,127.25000
2013-09-25,128.22000
2013-09-26,128.38000
2013-09-27,133.78000
2013-09-28,134.78000
2013-09-29,137.34000
2013-09-30,133.00000
2013-10-01,132.18000
2013-10-02,114.13000
2013-10-03,123.63000
2013-10-04,129.01000
2013-10-05,128.55000
2013-10-06,129.00000
2013-10-07,126.94000
2013-10-08,126.00000
2013-10-09,130.69000
2013-10-10,130.59000
2013-10-11,130.90000
2013-10-12,135.19000
2013-10-13,138.13000
2013-10-14,140.52000
2013-10-15,145.24000
2013-10-16,142.55000
2013-10-17,146.25000
2013-10-18,155.96000
2013-10-19,172.42000
2013-10-20,174.61000
2013-10-21,182.21000
2013-10-22,193.76000
2013-10-23,213.62000
2013-10-24,198.23000
2013-10-25,186.69000
2013-10-26,177.32000
2013-10-27,196.44000
2013-10-28,198.55000
2013-10-29,204.39000
2013-10-30,199.97000
2013-10-31,204.00000
2013-11-01,206.18000
2013-11-02,206.22000
2013-11-03,215.05000
2013-11-04,229.10000
2013-11-05,245.24000
2013-11-06,262.50000
2013-11-07,296.41000
2013-11-08,338.11000
2013-11-09,339.11000
2013-11-10,326.62000
2013-11-11,342.44000
2013-11-12,360.33000
2013-11-13,407.37000
2013-11-14,420.20000
2013-11-15,417.95000
2013-11-16,440.22000
2013-11-17,492.11000
2013-11-18,703.56000
2013-11-19,584.61000
2013-11-20,590.83000
2013-11-21,722.43000
2013-11-22,771.44000
2013-11-23,797.82000
2013-11-24,774.25000
2013-11-25,799.11000
2013-11-26,928.10000
2013-11-27,1001.96000
2013-11-28,1031.95000
2013-11-29,1131.97000
2013-11-30,1129.43000
2013-12-01,955.85000
2013-12-02,1043.33000
2013-12-03,1078.28000
2013-12-04,1151.17000
2013-12-05,1045.11000
2013-12-06,829.45000
2013-12-07,698.23000
2013-12-08,795.87000
2013-12-09,893.19000
2013-12-10,988.51000
2013-12-11,878.48000
2013-12-12,873.26000
2013-12-13,892.58000
2013-12-14,872.60000
2013-12-15,876.12000
2013-12-16,705.97000
2013-12-17,682.12000
2013-12-18,522.70000
2013-12-19,691.96000
2013-12-20,625.32000
2013-12-21,605.66000
2013-12-22,617.18000
2013-12-23,673.41000
2013-12-24,665.58000
2013-12-25,682.21000
2013-12-26,761.98000
2013-12-27,735.07000
2013-12-28,727.83000
2013-12-29,745.05000
2013-12-30,756.13000
2013-12-31,754.01000
2014-01-01,771.40000
2014-01-02,802.39000
2014-01-03,818.72000
2014-01-04,859.51000
2014-01-05,933.53000
2014-01-06,953.29000
2014-01-07,802.00000
2014-01-08,842.72000
2014-01-09,846.86000
2014-01-10,868.48000
2014-01-11,913.95000
2014-01-12,863.22000
2014-01-13,841.20000
2014-01-14,833.27000
2014-01-15,860.90000
2014-01-16,835.63000
2014-01-17,814.64000
2014-01-18,840.00000
2014-01-19,870.96000
2014-01-20,870.20000
2014-01-21,863.91000
2014-01-22,845.59000
2014-01-23,822.04000
2014-01-24,797.07000
2014-01-25,853.61000
2014-01-26,885.28000
2014-01-27,771.39000
2014-01-28,812.51000
2014-01-29,826.00000
2014-01-30,819.03000
2014-01-31,829.92000
2014-02-01,832.58000
2014-02-02,825.37000
2014-02-03,823.83000
2014-02-04,827.96000
2014-02-05,811.91000
2014-02-06,781.55000
2014-02-07,712.40000
2014-02-08,673.92000
2014-02-09,682.90000
2014-02-10,681.03000
2014-02-11,672.17000
2014-02-12,651.72000
2014-02-13,605.24000
2014-02-14,661.99000
2014-02-15,650.92000
2014-02-16,616.63000
2014-02-17,626.27000
2014-02-18,626.60000
2014-02-19,623.03000
2014-02-20,556.14000
2014-02-21,574.16000
2014-02-22,605.42000
2014-02-23,605.82000
2014-02-24,546.32000
2014-02-25,538.71000
2014-02-26,582.69000
2014-02-27,578.77000
2014-02-28,549.26000
2014-03-01,565.61000
2014-03-02,559.79000
2014-03-03,667.76000
2014-03-04,666.78000
2014-03-05,665.51000
2014-03-06,663.86000
2014-03-07,629.15000
2014-03-08,617.45000
2014-03-09,636.96000
2014-03-10,627.79000
2014-03-11,634.11000
2014-03-12,632.10000
2014-03-13,638.14000
2014-03-14,628.80000
2014-03-15,636.12000
2014-03-16,631.11000
2014-03-17,622.37000
2014-03-18,614.83000
2014-03-19,609.89000
2014-03-20,588.77000
2014-03-21,571.49000
2014-03-22,565.04000
2014-03-23,561.27000
2014-03-24,583.41000
2014-03-25,583.92000
2014-03-26,580.83000
2014-03-27,471.24000
2014-03-28,495.67000
2014-03-29,491.17000
2014-03-30,460.27000
2014-03-31,457.00000
2014-04-01,478.38000
2014-04-02,437.14000
2014-04-03,444.72000
2014-04-04,447.53000
2014-04-05,461.91000
2014-04-06,460.50000
2014-04-07,449.42000
2014-04-08,453.09000
2014-04-09,442.73000
2014-04-10,365.18000
2014-04-11,420.95000
2014-04-12,421.12000
2014-04-13,414.06000
2014-04-14,458.79000
2014-04-15,515.59000
2014-04-16,527.40000
2014-04-17,495.96000
2014-04-18,479.64000
2014-04-19,501.57000
2014-04-20,498.17000
2014-04-21,495.77000
2014-04-22,487.92000
2014-04-23,491.30000
2014-04-24,500.46000
2014-04-25,461.45000
2014-04-26,458.60000
2014-04-27,436.39000
2014-04-28,440.29000
2014-04-29,447.21000
2014-04-30,447.64000
2014-05-01,457.76000
2014-05-02,449.38000
2014-05-03,437.76000
2014-05-04,436.40000
2014-05-05,433.48000
2014-05-06,428.96000
2014-05-07,438.82000
2014-05-08,440.17000
2014-05-09,449.46000
2014-05-10,454.43000
2014-05-11,438.89000
2014-05-12,441.46000
2014-05-13,440.67000
2014-05-14,443.97000
2014-05-15,447.25000
2014-05-16,448.06000
2014-05-17,448.90000
2014-05-18,446.26000
2014-05-19,446.18000
2014-05-20,485.72000
2014-05-21,491.77000
2014-05-22,524.58000
2014-05-23,520.22000
2014-05-24,525.14000
2014-05-25,571.59000
2014-05-26,583.42000
2014-05-27,571.24000
2014-05-28,577.06000
2014-05-29,568.18000
2014-05-30,615.33000
2014-05-31,623.68000
2014-06-01,630.23000
2014-06-02,660.62000
2014-06-03,667.60000
2014-06-04,641.61000
2014-06-05,659.26000
2014-06-06,653.70000
2014-06-07,654.97000
2014-06-08,656.14000
2014-06-09,649.16000
2014-06-10,653.15000
2014-06-11,633.02000
2014-06-12,586.95000
2014-06-13,600.16000
2014-06-14,577.36000
2014-06-15,592.94000
2014-06-16,592.19000
2014-06-17,610.86000
2014-06-18,607.96000
2014-06-19,598.07000
2014-06-20,594.15000
2014-06-21,594.99000
2014-06-22,602.27000
2014-06-23,593.98000
2014-06-24,582.36000
2014-06-25,566.34000
2014-06-26,581.14000
2014-06-27,597.26000
2014-06-28,596.55000
2014-06-29,602.72000
2014-06-30,639.80000
2014-07-01,640.81000
2014-07-02,650.88000
2014-07-03,645.16000
2014-07-04,630.69000
2014-07-05,631.46000
2014-07-06,635.81000
2014-07-07,624.09000
2014-07-08,624.82000
2014-07-09,624.51000
2014-07-10,616.76000
2014-07-11,632.00000
2014-07-12,633.71000
2014-07-13,626.50000
2014-07-14,619.32000
2014-07-15,621.59000
2014-07-16,616.80000
2014-07-17,623.09000
2014-07-18,628.78000
2014-07-19,628.52000
2014-07-20,623.90000
2014-07-21,622.21000
2014-07-22,621.55000
2014-07-23,619.41000
2014-07-24,601.73000
2014-07-25,601.09000
2014-07-26,595.81000
2014-07-27,593.85000
2014-07-28,585.69000
2014-07-29,584.72000
2014-07-30,567.29000
2014-07-31,586.23000
2014-08-01,594.92000
2014-08-02,589.33000
2014-08-03,586.67000
2014-08-04,588.78000
2014-08-05,585.44000
2014-08-06,584.65000
2014-08-07,588.87000
2014-08-08,592.58000
2014-08-09,589.37000
2014-08-10,591.06000
2014-08-11,576.37000
2014-08-12,569.64000
2014-08-13,546.66000
2014-08-14,505.97000
2014-08-15,497.01000
2014-08-16,519.71000
2014-08-17,491.80000
2014-08-18,461.46000
2014-08-19,485.24000
2014-08-20,511.98000
2014-08-21,517.24000
2014-08-22,514.04000
2014-08-23,498.08000
2014-08-24,508.29000
2014-08-25,502.50000
2014-08-26,511.57000
2014-08-27,511.15000
2014-08-28,507.82000
2014-08-29,508.52000
2014-08-30,504.25000
2014-08-31,477.76000
2014-09-01,474.88000
2014-09-02,477.43000
2014-09-03,477.59000
2014-09-04,489.66000
2014-09-05,483.34000
2014-09-06,484.83000
2014-09-07,482.28000
2014-09-08,474.60000
2014-09-09,475.26000
2014-09-10,479.36000
2014-09-11,479.75000
2014-09-12,477.75000
2014-09-13,479.00000
2014-09-14,477.89000
2014-09-15,475.37000
2014-09-16,466.06000
2014-09-17,457.33000
2014-09-18,424.44000
2014-09-19,394.80000
2014-09-20,408.90000
2014-09-21,398.82000
2014-09-22,402.15000
2014-09-23,435.79000
2014-09-24,423.20000
2014-09-25,411.57000
2014-09-26,404.42000
2014-09-27,399.52000
2014-09-28,377.18000
2014-09-29,375.47000
2014-09-30,386.94000
2014-10-01,383.61000
2014-10-02,375.07000
2014-10-03,359.51000
2014-10-04,328.87000
2014-10-05,320.51000
2014-10-06,330.08000
2014-10-07,336.19000
2014-10-08,352.94000
2014-10-09,365.03000
2014-10-10,361.56000
2014-10-11,362.30000
2014-10-12,378.55000
2014-10-13,390.41000
2014-10-14,400.87000
2014-10-15,394.77000
2014-10-16,382.56000
2014-10-17,383.76000
2014-10-18,391.44000
2014-10-19,389.55000
2014-10-20,382.85000
2014-10-21,386.48000
2014-10-22,383.16000
2014-10-23,358.42000
2014-10-24,358.35000
2014-10-25,347.27000
2014-10-26,354.70000
2014-10-27,352.99000
2014-10-28,357.62000
2014-10-29,335.59000
2014-10-30,345.30000
2014-10-31,338.32000
2014-11-01,325.75000
2014-11-02,325.89000
2014-11-03,327.55000
2014-11-04,330.49000
2014-11-05,339.49000
2014-11-06,349.29000
2014-11-07,342.42000
2014-11-08,345.49000
2014-11-09,363.26000
2014-11-10,366.92000
2014-11-11,367.70000
2014-11-12,423.56000
2014-11-13,420.73000
2014-11-14,397.82000
2014-11-15,376.13000
2014-11-16,387.88000
2014-11-17,387.41000
2014-11-18,375.20000
2014-11-19,380.55000
2014-11-20,357.84000
2014-11-21,350.85000
2014-11-22,352.92000
2014-11-23,367.57000
2014-11-24,376.90000
2014-11-25,375.35000
2014-11-26,368.37000
2014-11-27,369.67000
2014-11-28,376.45000
2014-11-29,375.49000
2014-11-30,378.05000
2014-12-01,379.24000
2014-12-02,381.32000
2014-12-03,375.01000
2014-12-04,369.60000
2014-12-05,376.85000
2014-12-06,374.79000
2014-12-07,375.10000
2014-12-08,361.91000
2014-12-09,352.22000
2014-12-10,346.36000
2014-12-11,350.51000
2014-12-12,352.54000
2014-12-13,347.38000
2014-12-14,351.63000
2014-12-15,345.35000
2014-12-16,327.06000
2014-12-17,319.78000
2014-12-18,311.40000
2014-12-19,317.84000
2014-12-20,329.96000
2014-12-21,320.84000
2014-12-22,331.89000
2014-12-23,334.57000
2014-12-24,322.53000
2014-12-25,319.01000
2014-12-26,327.92000
2014-12-27,315.86000
2014-12-28,317.24000
2014-12-29,312.67000
2014-12-30,310.74000
2014-12-31,320.19000
2015-01-01,314.25000
2015-01-02,315.03000
2015-01-03,281.08000
2015-01-04,264.20000
2015-01-05,274.47000
2015-01-06,286.19000
2015-01-07,294.34000
2015-01-08,283.35000
2015-01-09,290.41000
2015-01-10,274.80000
2015-01-11,265.66000
2015-01-12,267.80000
2015-01-13,225.86000
2015-01-14,178.10000
2015-01-15,209.84000
2015-01-16,208.10000
2015-01-17,199.26000
2015-01-18,210.34000
2015-01-19,214.86000
2015-01-20,211.32000
2015-01-21,226.90000
2015-01-22,233.41000
2015-01-23,232.88000
2015-01-24,247.85000
2015-01-25,253.72000
2015-01-26,273.47000
2015-01-27,263.48000
2015-01-28,233.91000
2015-01-29,233.51000
2015-01-30,226.43000
2015-01-31,217.46000
2015-02-01,226.97000
2015-02-02,238.23000
2015-02-03,227.27000
2015-02-04,226.85000
2015-02-05,217.11000
2015-02-06,222.27000
2015-02-07,227.75000
2015-02-08,223.41000
2015-02-09,220.11000
2015-02-10,219.84000
2015-02-11,219.18000
2015-02-12,221.76000
2015-02-13,235.43000
2015-02-14,257.32000
2015-02-15,234.82000
2015-02-16,233.84000
2015-02-17,243.61000
2015-02-18,236.33000
2015-02-19,240.28000
2015-02-20,243.78000
2015-02-21,244.53000
2015-02-22,235.98000
2015-02-23,238.89000
2015-02-24,238.74000
2015-02-25,237.47000
2015-02-26,236.43000
2015-02-27,253.83000
2015-02-28,254.26000
2015-03-01,260.20000
2015-03-02,275.67000
2015-03-03,281.70000
2015-03-04,273.09000
2015-03-05,276.18000
2015-03-06,272.72000
2015-03-07,276.26000
2015-03-08,274.35000
2015-03-09,289.61000
2015-03-10,291.76000
2015-03-11,296.38000
2015-03-12,294.35000
2015-03-13,285.34000
2015-03-14,281.89000
2015-03-15,286.39000
2015-03-16,290.59000
2015-03-17,285.51000
2015-03-18,256.30000
2015-03-19,260.93000
2015-03-20,261.75000
2015-03-21,260.02000
2015-03-22,267.96000
2015-03-23,266.74000
2015-03-24,245.60000
2015-03-25,246.20000
2015-03-26,248.53000
2015-03-27,247.03000
2015-03-28,252.80000
2015-03-29,242.71000
2015-03-30,247.53000
2015-03-31,244.22000
2015-04-01,247.27000
2015-04-02,253.01000
2015-04-03,254.32000
2015-04-04,253.70000
2015-04-05,260.60000
2015-04-06,255.49000
2015-04-07,253.18000
2015-04-08,245.02000
2015-04-09,243.68000
2015-04-10,236.07000
2015-04-11,236.55000
2015-04-12,236.15000
2015-04-13,224.59000
2015-04-14,219.16000
2015-04-15,223.83000
2015-04-16,228.57000
2015-04-17,222.88000
2015-04-18,223.36000
2015-04-19,222.60000
2015-04-20,224.63000
2015-04-21,235.27000
2015-04-22,234.18000
2015-04-23,236.46000
2015-04-24,231.27000
2015-04-25,226.39000
2015-04-26,219.43000
2015-04-27,229.29000
2015-04-28,225.85000
2015-04-29,225.81000
2015-04-30,236.15000
2015-05-01,232.08000
2015-05-02,234.93000
2015-05-03,240.36000
2015-05-04,239.02000
2015-05-05,236.12000
2015-05-06,229.78000
2015-05-07,237.33000
2015-05-08,243.86000
2015-05-09,241.83000
2015-05-10,240.30000
2015-05-11,242.16000
2015-05-12,241.11000
2015-05-13,236.38000
2015-05-14,236.93000
2015-05-15,237.60000
2015-05-16,236.15000
2015-05-17,236.80000
2015-05-18,233.13000
2015-05-19,231.95000
2015-05-20,234.02000
2015-05-21,235.34000
2015-05-22,240.35000
2015-05-23,238.87000
2015-05-24,240.95000
2015-05-25,237.11000
2015-05-26,237.12000
2015-05-27,237.28000
2015-05-28,237.41000
2015-05-29,237.10000
2015-05-30,233.35000
2015-05-31,230.19000
2015-06-01,222.93000
2015-06-02,225.80000
2015-06-03,225.87000
2015-06-04,224.32000
2015-06-05,224.95000
2015-06-06,225.62000
2015-06-07,222.88000
2015-06-08,228.49000
2015-06-09,229.05000
2015-06-10,228.80000
2015-06-11,229.71000
2015-06-12,229.98000
2015-06-13,232.40000
2015-06-14,233.54000
2015-06-15,236.82000
2015-06-16,250.90000
2015-06-17,249.28000
2015-06-18,249.01000
2015-06-19,244.61000
2015-06-20,245.21000
2015-06-21,243.94000
2015-06-22,246.99000
2015-06-23,244.30000
2015-06-24,240.51000
2015-06-25,242.80000
2015-06-26,243.59000
2015-06-27,250.99000
2015-06-28,249.01000
2015-06-29,257.06000
2015-06-30,263.07000
2015-07-01,258.62000
2015-07-02,255.41000
2015-07-03,256.34000
2015-07-04,260.89000
2015-07-05,271.91000
2015-07-06,269.03000
2015-07-07,266.21000
2015-07-08,270.79000
2015-07-09,269.23000
2015-07-10,284.89000
2015-07-11,293.11000
2015-07-12,310.87000
2015-07-13,292.05000
2015-07-14,287.46000
2015-07-15,285.83000
2015-07-16,278.09000
2015-07-17,279.47000
2015-07-18,274.90000
2015-07-19,273.61000
2015-07-20,278.98000
2015-07-21,275.83000
2015-07-22,277.22000
2015-07-23,276.05000
2015-07-24,288.28000
2015-07-25,288.70000
2015-07-26,292.69000
2015-07-27,293.62000
2015-07-28,294.43000
2015-07-29,289.59000
2015-07-30,287.72000
2015-07-31,284.65000
2015-08-01,281.60000
2015-08-02,282.61000
2015-08-03,281.23000
2015-08-04,285.22000
2015-08-05,281.88000
2015-08-06,278.58000
2015-08-07,279.58000
2015-08-08,261.00000
2015-08-09,265.08000
2015-08-10,264.47000
2015-08-11,270.39000
2015-08-12,266.38000
2015-08-13,264.08000
2015-08-14,265.68000
2015-08-15,261.55000
2015-08-16,258.51000
2015-08-17,257.98000
2015-08-18,211.08000
2015-08-19,226.68000
2015-08-20,235.35000
2015-08-21,232.57000
2015-08-22,230.39000
2015-08-23,228.17000
2015-08-24,210.49000
2015-08-25,221.61000
2015-08-26,225.83000
2015-08-27,224.77000
2015-08-28,231.40000
2015-08-29,229.78000
2015-08-30,228.76000
2015-08-31,230.06000
2015-09-01,228.12000
2015-09-02,229.28000
2015-09-03,227.18000
2015-09-04,230.30000
2015-09-05,235.02000
2015-09-06,239.84000
2015-09-07,239.85000
2015-09-08,243.61000
2015-09-09,238.17000
2015-09-10,238.48000
2015-09-11,240.11000
2015-09-12,235.23000
2015-09-13,230.51000
2015-09-14,230.64000
2015-09-15,230.30000
2015-09-16,229.09000
2015-09-17,229.81000
2015-09-18,232.98000
2015-09-19,231.49000
2015-09-20,231.21000
2015-09-21,227.09000
2015-09-22,230.62000
2015-09-23,230.28000
2015-09-24,234.53000
2015-09-25,235.14000
2015-09-26,234.34000
2015-09-27,232.76000
2015-09-28,239.14000
2015-09-29,236.69000
2015-09-30,236.06000
2015-10-01,237.55000
2015-10-02,237.29000
2015-10-03,238.73000
2015-10-04,238.26000
2015-10-05,240.38000
2015-10-06,246.06000
2015-10-07,242.97000
2015-10-08,242.30000
2015-10-09,243.93000
2015-10-10,244.94000
2015-10-11,247.05000
2015-10-12,245.31000
2015-10-13,249.51000
2015-10-14,251.99000
2015-10-15,254.32000
2015-10-16,262.87000
2015-10-17,270.64000
2015-10-18,261.64000
2015-10-19,263.44000
2015-10-20,269.46000
2015-10-21,266.27000
2015-10-22,274.02000
2015-10-23,276.50000
2015-10-24,281.65000
2015-10-25,283.68000
2015-10-26,285.30000
2015-10-27,293.79000
2015-10-28,304.62000
2015-10-29,313.86000
2015-10-30,328.02000
2015-10-31,314.17000
2015-11-01,325.43000
2015-11-02,361.19000
2015-11-03,403.42000
2015-11-04,411.56000
2015-11-05,386.35000
2015-11-06,374.47000
2015-11-07,386.48000
2015-11-08,373.37000
2015-11-09,380.26000
2015-11-10,336.82000
2015-11-11,311.08000
2015-11-12,338.15000
2015-11-13,336.75000
2015-11-14,332.91000
2015-11-15,320.17000
2015-11-16,330.75000
2015-11-17,335.09000
2015-11-18,334.59000
2015-11-19,326.15000
2015-11-20,322.02000
2015-11-21,326.93000
2015-11-22,324.54000
2015-11-23,323.05000
2015-11-24,320.05000
2015-11-25,328.21000
2015-11-26,352.68000
2015-11-27,358.04000
2015-11-28,357.38000
2015-11-29,371.29000
2015-11-30,377.32000
2015-12-01,362.49000
2015-12-02,359.19000
2015-12-03,361.05000
2015-12-04,363.18000
2015-12-05,388.95000
2015-12-06,388.78000
2015-12-07,395.54000
2015-12-08,415.56000
2015-12-09,417.56000
2015-12-10,415.48000
2015-12-11,451.94000
2015-12-12,435.00000
2015-12-13,433.76000
2015-12-14,444.18000
2015-12-15,465.32000
2015-12-16,454.93000
2015-12-17,456.08000
2015-12-18,463.62000
2015-12-19,462.32000
2015-12-20,442.68000
2015-12-21,438.64000
2015-12-22,436.57000
2015-12-23,442.40000
2015-12-24,454.98000
2015-12-25,455.65000
2015-12-26,417.27000
2015-12-27,422.82000
2015-12-28,422.28000
2015-12-29,432.98000
2015-12-30,426.62000
2015-12-31,430.57000
2016-01-01,434.33000
2016-01-02,433.44000
2016-01-03,430.01000
2016-01-04,433.09000
2016-01-05,431.96000
2016-01-06,429.11000
2016-01-07,458.05000
2016-01-08,453.23000
2016-01-09,447.61000
2016-01-10,447.99000
2016-01-11,448.43000
2016-01-12,435.69000
2016-01-13,432.37000
2016-01-14,430.31000
2016-01-15,364.33000
2016-01-16,387.54000
2016-01-17,382.30000
2016-01-18,387.17000
2016-01-19,380.15000
2016-01-20,420.23000
2016-01-21,410.26000
2016-01-22,382.49000
2016-01-23,387.49000
2016-01-24,402.97000
2016-01-25,391.73000
2016-01-26,392.15000
2016-01-27,394.97000
2016-01-28,380.29000
2016-01-29,379.47000
2016-01-30,378.26000
2016-01-31,368.77000
2016-02-01,373.06000
2016-02-02,374.45000
2016-02-03,369.95000
2016-02-04,389.59000
2016-02-05,386.55000
2016-02-06,376.52000
2016-02-07,376.62000
2016-02-08,373.45000
2016-02-09,376.03000
2016-02-10,381.65000
2016-02-11,379.65000
2016-02-12,384.26000
2016-02-13,391.86000
2016-02-14,407.23000
2016-02-15,400.18000
2016-02-16,407.49000
2016-02-17,416.32000
2016-02-18,422.37000
2016-02-19,420.79000
2016-02-20,437.16000
2016-02-21,438.80000
2016-02-22,437.75000
2016-02-23,420.74000
2016-02-24,424.95000
2016-02-25,424.54000
2016-02-26,432.15000
2016-02-27,432.52000
2016-02-28,433.50000
2016-02-29,437.70000
2016-03-01,435.12000
2016-03-02,423.99000
2016-03-03,421.65000
2016-03-04,410.94000
2016-03-05,400.57000
2016-03-06,407.71000
2016-03-07,414.32000
2016-03-08,413.97000
2016-03-09,414.86000
2016-03-10,417.13000
2016-03-11,421.69000
2016-03-12,411.62000
2016-03-13,414.07000
2016-03-14,416.44000
2016-03-15,416.83000
2016-03-16,417.01000
2016-03-17,420.62000
2016-03-18,409.55000
2016-03-19,410.44000
2016-03-20,413.76000
2016-03-21,413.31000
2016-03-22,418.09000
2016-03-23,418.04000
2016-03-24,416.39000
2016-03-25,417.18000
2016-03-26,417.95000
2016-03-27,426.77000
2016-03-28,424.23000
2016-03-29,416.52000
2016-03-30,414.82000
2016-03-31,416.73000
2016-04-01,417.96000
2016-04-02,420.87000
2016-04-03,420.90000
2016-04-04,421.44000
2016-04-05,424.03000
2016-04-06,423.41000
2016-04-07,422.74000
2016-04-08,420.35000
2016-04-09,419.41000
2016-04-10,421.56000
2016-04-11,422.48000
2016-04-12,425.19000
2016-04-13,423.73000
2016-04-14,424.28000
2016-04-15,429.71000
2016-04-16,430.57000
2016-04-17,427.40000
2016-04-18,428.59000
2016-04-19,435.51000
2016-04-20,441.39000
2016-04-21,449.42000
2016-04-22,445.74000
2016-04-23,450.28000
2016-04-24,458.55000
2016-04-25,461.43000
2016-04-26,466.09000
2016-04-27,444.69000
2016-04-28,449.01000
2016-04-29,455.10000
2016-04-30,448.32000
2016-05-01,451.88000
2016-05-02,444.67000
2016-05-03,450.30000
2016-05-04,446.72000
2016-05-05,447.98000
2016-05-06,459.60000
2016-05-07,458.54000
2016-05-08,458.55000
2016-05-09,460.48000
2016-05-10,450.89000
2016-05-11,452.73000
2016-05-12,454.77000
2016-05-13,455.67000
2016-05-14,455.67000
2016-05-15,457.57000
2016-05-16,454.16000
2016-05-17,453.78000
2016-05-18,454.62000
2016-05-19,438.71000
2016-05-20,442.68000
2016-05-21,443.19000
2016-05-22,439.32000
2016-05-23,444.15000
2016-05-24,445.98000
2016-05-25,449.60000
2016-05-26,453.38000
2016-05-27,473.46000
2016-05-28,530.04000
2016-05-29,526.23000
2016-05-30,533.86000
2016-05-31,531.39000
2016-06-01,536.92000
2016-06-02,537.97000
2016-06-03,569.19000
2016-06-04,572.73000
2016-06-05,574.98000
2016-06-06,585.54000
2016-06-07,576.60000
2016-06-08,581.65000
2016-06-09,574.63000
2016-06-10,577.47000
2016-06-11,606.73000
2016-06-12,672.78000
2016-06-13,704.38000
2016-06-14,685.56000
2016-06-15,694.47000
2016-06-16,766.31000
2016-06-17,748.91000
2016-06-18,756.23000
2016-06-19,763.78000
2016-06-20,737.23000
2016-06-21,666.65000
2016-06-22,596.12000
2016-06-23,623.98000
2016-06-24,665.30000
2016-06-25,665.12000
2016-06-26,629.37000
2016-06-27,655.28000
2016-06-28,647.00000
2016-06-29,639.89000
2016-06-30,673.34000
2016-07-01,676.30000
2016-07-02,703.70000
2016-07-03,658.66000
2016-07-04,683.66000
2016-07-05,670.63000
2016-07-06,677.33000
2016-07-07,640.56000
2016-07-08,666.52000
2016-07-09,650.96000
2016-07-10,649.36000
2016-07-11,647.66000
2016-07-12,664.55000
2016-07-13,654.47000
2016-07-14,658.08000
2016-07-15,663.26000
2016-07-16,660.77000
2016-07-17,679.46000
2016-07-18,673.11000
2016-07-19,672.86000
2016-07-20,665.68000
2016-07-21,665.01000
2016-07-22,650.62000
2016-07-23,655.56000
2016-07-24,661.28000
2016-07-25,654.10000
2016-07-26,651.78000
2016-07-27,654.35000
2016-07-28,655.03000
2016-07-29,656.99000
2016-07-30,655.05000
2016-07-31,624.68000
2016-08-01,606.27000
2016-08-02,547.47000
2016-08-03,566.35000
2016-08-04,578.29000
2016-08-05,575.04000
2016-08-06,587.78000
2016-08-07,592.69000
2016-08-08,591.05000
2016-08-09,587.80000
2016-08-10,592.10000
2016-08-11,589.12000
2016-08-12,587.56000
2016-08-13,585.59000
2016-08-14,570.47000
2016-08-15,567.24000
2016-08-16,577.44000
2016-08-17,573.22000
2016-08-18,574.32000
2016-08-19,575.63000
2016-08-20,581.70000
2016-08-21,581.31000
2016-08-22,586.75000
2016-08-23,583.41000
2016-08-24,580.18000
2016-08-25,577.76000
2016-08-26,579.65000
2016-08-27,569.95000
2016-08-28,573.91000
2016-08-29,574.11000
2016-08-30,577.50000
2016-08-31,575.47000
2016-09-01,572.30000
2016-09-02,575.54000
2016-09-03,598.21000
2016-09-04,608.63000
2016-09-05,606.59000
2016-09-06,610.44000
2016-09-07,614.54000
2016-09-08,626.32000
2016-09-09,622.86000
2016-09-10,623.51000
2016-09-11,606.72000
2016-09-12,608.24000
2016-09-13,609.24000
2016-09-14,610.68000
2016-09-15,607.16000
2016-09-16,606.97000
2016-09-17,605.98000
2016-09-18,609.87000
2016-09-19,609.23000
2016-09-20,608.31000
2016-09-21,597.15000
2016-09-22,596.30000
2016-09-23,602.84000
2016-09-24,602.63000
2016-09-25,600.83000
2016-09-26,608.04000
2016-09-27,606.17000
2016-09-28,604.73000
2016-09-29,605.69000
2016-09-30,609.73000
2016-10-01,613.98000
2016-10-02,610.89000
2016-10-03,612.13000
2016-10-04,610.20000
2016-10-05,612.51000
2016-10-06,613.02000
2016-10-07,617.12000
2016-10-08,619.11000
2016-10-09,616.75000
2016-10-10,618.99000
2016-10-11,641.07000
2016-10-12,636.19000
2016-10-13,636.79000
2016-10-14,640.38000
2016-10-15,638.65000
2016-10-16,641.63000
2016-10-17,639.19000
2016-10-18,637.96000
2016-10-19,630.52000
2016-10-20,630.86000
2016-10-21,632.83000
2016-10-22,657.29000
2016-10-23,657.07000
2016-10-24,653.76000
2016-10-25,657.59000
2016-10-26,678.30000
2016-10-27,688.31000
2016-10-28,689.65000
2016-10-29,714.48000
2016-10-30,701.86000
2016-10-31,700.97000
2016-11-01,729.79000
2016-11-02,740.83000
2016-11-03,688.70000
2016-11-04,703.23000
2016-11-05,703.42000
2016-11-06,711.52000
2016-11-07,703.13000
2016-11-08,709.85000
2016-11-09,723.27000
2016-11-10,715.53000
2016-11-11,716.41000
2016-11-12,705.05000
2016-11-13,702.03000
2016-11-14,705.02000
2016-11-15,711.62000
2016-11-16,744.20000
2016-11-17,740.98000
2016-11-18,751.59000
2016-11-19,751.62000
2016-11-20,731.03000
2016-11-21,739.25000
2016-11-22,751.35000
2016-11-23,744.59000
2016-11-24,740.29000
2016-11-25,741.65000
2016-11-26,735.38000
2016-11-27,732.03000
2016-11-28,735.81000
2016-11-29,735.60000
2016-11-30,745.69000
2016-12-01,756.77000
